Line,Smell,Cause,Number of Conditions,Threshold,File
288,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/simple/AbstractJdbcCall.java
251,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/simple/AbstractJdbcInsert.java
432,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/simple/AbstractJdbcInsert.java
521,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/simple/AbstractJdbcInsert.java
176,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/support/SqlLobValue.java
203,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/PreparedStatementCreatorFactory.java
226,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/PreparedStatementCreatorFactory.java
61,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/ArgumentTypePreparedStatementSetter.java
104,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/namedparam/AbstractSqlParameterSource.java
112,complex conditional,long if,12,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/namedparam/NamedParameterUtils.java
287,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/namedparam/NamedParameterUtils.java
383,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/namedparam/NamedParameterUtils.java
339,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataContext.java
383,complex conditional,long if,20,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataContext.java
487,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataContext.java
568,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataContext.java
657,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataContext.java
81,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataProviderFactory.java
107,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataProviderFactory.java
56,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/TableMetaDataProviderFactory.java
278,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericCallMetaDataProvider.java
330,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericCallMetaDataProvider.java
367,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericCallMetaDataProvider.java
217,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/TableMetaDataContext.java
253,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/TableMetaDataContext.java
298,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/TableMetaDataContext.java
166,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericTableMetaDataProvider.java
354,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericTableMetaDataProvider.java
402,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericTableMetaDataProvider.java
421,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/object/RdbmsOperation.java
131,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/object/SqlCall.java
229,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java
259,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java
296,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java
326,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java
95,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLStateSQLExceptionTranslator.java
161,complex conditional,long if,22,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java
288,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java
457,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java
525,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java
130,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/JdbcAccessor.java
228,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodesFactory.java
303,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodesFactory.java
68,complex conditional,long if,13,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLExceptionSubclassTranslator.java
118,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/incrementer/MySQLMaxValueIncrementer.java
192,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodeSQLExceptionTranslator.java
203,complex conditional,long if,17,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodeSQLExceptionTranslator.java
359,complex conditional,long switch,7,3,../input_projects/java_projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodeSQLExceptionTranslator.java
311,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/integration-tests/src/test/java/org/springframework/context/annotation/jsr330/ClassPathBeanDefinitionScannerJsr330ScopeIntegrationTests.java
5112,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationCoverageTests.java
259,complex conditional,long if,12,3,../input_projects/java_projects/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/AbstractExpressionTests.java
398,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/support/ReflectionHelperTests.java
1800,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/SpelReproTests.java
349,complex conditional,long if,22,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
480,complex conditional,long if,11,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
580,complex conditional,long if,13,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
673,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
711,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
791,complex conditional,long if,17,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
885,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
907,complex conditional,long if,11,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
988,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
244,complex conditional,long switch,17,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
311,complex conditional,long switch,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
748,complex conditional,long switch,12,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
792,complex conditional,long switch,13,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
908,complex conditional,long switch,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
949,complex conditional,long switch,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
1029,complex conditional,long switch,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java
152,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java
217,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java
285,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java
352,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java
489,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java
103,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelCompiler.java
90,complex conditional,long if,61,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java
396,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java
94,complex conditional,long switch,59,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java
170,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
235,complex conditional,long if,12,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
301,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
337,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
353,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
522,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
549,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
580,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
645,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
795,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
856,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
892,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
922,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java
88,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveConstructorResolver.java
130,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveMethodResolver.java
178,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveMethodResolver.java
206,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveMethodResolver.java
225,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveMethodResolver.java
65,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/StandardTypeComparator.java
176,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
203,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
289,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
311,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
544,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
561,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
684,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
756,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java
69,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java
99,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java
163,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java
190,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java
270,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java
59,complex conditional,long if,11,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java
101,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java
184,complex conditional,long if,12,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java
190,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java
209,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java
52,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/AstUtils.java
53,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpLE.java
168,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
203,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
229,complex conditional,long if,17,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
341,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
390,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
580,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
707,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java
52,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpDivide.java
113,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpDivide.java
119,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpDivide.java
61,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/InlineList.java
73,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/InlineList.java
225,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Operator.java
264,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Operator.java
152,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Operator.java
169,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Operator.java
191,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Operator.java
90,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Selection.java
137,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Selection.java
91,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/SpelNodeImpl.java
296,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/SpelNodeImpl.java
117,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpModulus.java
169,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMultiply.java
136,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/ConstructorReference.java
281,complex conditional,long if,17,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/ConstructorReference.java
58,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/InlineMap.java
79,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/InlineMap.java
50,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OperatorPower.java
90,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Projection.java
73,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java
226,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java
244,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java
265,complex conditional,long switch,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java
109,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/PropertyOrFieldReference.java
315,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/PropertyOrFieldReference.java
106,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/TypeReference.java
63,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpDec.java
101,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/common/TemplateAwareExpressionParser.java
186,complex conditional,long switch,11,3,../input_projects/java_projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/common/TemplateAwareExpressionParser.java
328,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/WebLogicJtaTransactionManager.java
457,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
472,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
528,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
756,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
1060,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
1162,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java
252,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/WebSphereUowTransactionManager.java
121,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
330,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
449,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
507,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
546,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
619,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/AbstractReactiveTransactionManager.java
103,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/reactive/ReactiveResourceSynchronization.java
94,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSource.java
52,complex conditional,long switch,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/HeuristicCompletionException.java
93,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/ResourceHolderSynchronization.java
361,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
442,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
472,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
569,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
617,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
731,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
825,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
888,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
946,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java
90,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/event/TransactionalApplicationListenerMethodAdapter.java
66,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/event/TransactionalApplicationListenerSynchronization.java
51,complex conditional,long if,9,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAttributeEditor.java
172,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/MethodMapTransactionAttributeSource.java
200,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/DefaultTransactionAttribute.java
112,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/AbstractFallbackTransactionAttributeSource.java
187,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/AbstractFallbackTransactionAttributeSource.java
344,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java
380,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java
492,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java
538,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java
593,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java
