Line,Smell,Number of Lines,Threshold,File
118677,long method,264,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
119251,long method,148,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
120557,long method,114,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
120762,long method,256,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
121214,long method,696,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
121377,long method,124,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
122487,long method,113,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
123344,long method,670,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
124487,long method,304,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
124931,long method,190,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
125732,long method,190,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
126879,long method,113,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
127197,long method,184,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
129562,long method,214,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
129947,long method,159,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
129954,long method,150,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
130507,long method,437,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
132429,long method,138,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
133306,long method,1638,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
134016,long method,101,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
134612,long method,141,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
135984,long method,189,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
136222,long method,151,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
136379,long method,113,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
136599,long method,108,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
138694,long method,107,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
139241,long method,105,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
139664,long method,117,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
140889,long method,238,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
142224,long method,140,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
142854,long method,401,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
144279,long method,256,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
145050,long method,529,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
145832,long method,228,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
146095,long method,274,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
147234,long method,703,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
147433,long method,215,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
149695,long method,159,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
151113,long method,216,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
151137,long method,165,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
151811,long method,125,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152901,long method,166,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152929,long method,102,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156887,long method,628,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157661,long method,104,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
159974,long method,128,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160173,long method,323,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160311,long method,184,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160347,long method,147,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160690,long method,230,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160925,long method,151,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
161297,long method,336,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162895,long method,110,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
164515,long method,107,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
164946,long method,1240,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
164999,long method,212,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
165742,long method,107,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
165897,long method,123,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
166317,long method,593,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
166367,long method,542,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
96,long method,192,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
349,long method,2259,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
2611,long method,644,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
2621,long method,633,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
3258,long method,358,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
3705,long method,141,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
3707,long method,138,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
3891,long method,269,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
3895,long method,261,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
4162,long method,1940,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
4166,long method,426,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
5599,long method,126,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
6104,long method,1430,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
6930,long method,589,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
7537,long method,683,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
8225,long method,1832,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
10059,long method,2294,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
12355,long method,1917,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
14275,long method,7216,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
17689,long method,167,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
21533,long method,571,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
22209,long method,5476,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
