Line,Smell,Cause,Number of Conditions,Threshold,File
31,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-cluster-send-deadlock.js
302,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-fs-promises.js
27,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-cluster-primary-kill.js
68,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-net-autoselectfamily-default.js
27,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-cluster-setup-primary.js
321,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-tls-server-verify.js
148,complex conditional,long switch,6,3,../input_projects/multi_projects/node/test/parallel/test-tls-server-verify.js
52,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-cluster-basic.js
9,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-worker-process-env.js
9,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-os-homedir-no-envvar.js
483,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-fs-rm.js
11,complex conditional,long if,7,3,../input_projects/multi_projects/node/test/parallel/test-cluster-concurrent-disconnect.js
186,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-repl-top-level-await.js
54,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-tls-min-max-version.js
133,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-os-process-priority.js
55,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-spawnsync-input.js
58,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-inspector-workers-flat-list.js
28,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-fork-and-spawn.js
552,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-webcrypto-keygen.js
553,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-webcrypto-keygen.js
40,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-tls-set-sigalgs.js
43,complex conditional,long switch,5,3,../input_projects/multi_projects/node/test/parallel/test-http-mutable-headers.js
183,complex conditional,long switch,5,3,../input_projects/multi_projects/node/test/parallel/test-http-mutable-headers.js
50,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-trace-events-threadpool.js
9,complex conditional,long switch,5,3,../input_projects/multi_projects/node/test/parallel/test-trace-exit.js
54,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-spawnsync-validation-errors.js
7,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-experimental-shared-value-conveyor.js
29,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-disconnect.js
56,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-stream-unshift-read-race.js
115,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-stream-unshift-read-race.js
47,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-tls-set-ciphers.js
55,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-worker-broadcastchannel-wpt.js
87,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-fs-watchfile.js
35,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-http-incoming-pipelined-socket-destroy.js
37,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-http-response-splitting.js
28,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-cluster-disconnect.js
32,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-fork-net-socket.js
90,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-process-exit-code-validation.js
7,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-cluster-fork-windowsHide.js
41,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-http2-max-invalid-frames.js
73,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-child-process-recv-handle.js
28,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-process-exec-argv.js
29,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-cluster-net-server-drop-connection.js
38,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-code-cache.js
315,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-fs-error-messages.js
28,complex conditional,long if,7,3,../input_projects/multi_projects/node/test/parallel/test-child-process-silent.js
249,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-http2-binding.js
239,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-webcrypto-wrap-unwrap.js
25,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-http2-priority-cycle-.js
28,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-runner-exit-code.js
21,complex conditional,long switch,14,3,../input_projects/multi_projects/node/test/parallel/test-http-response-statuscode.js
12,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-cluster-shared-leak.js
147,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-domain-uncaught-exception.js
36,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/parallel/test-cluster-worker-exit.js
29,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-http-content-length.js
13,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-stdio-pipe-access.js
131,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-crypto-authenticated.js
160,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-crypto-authenticated.js
179,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-crypto-authenticated.js
37,complex conditional,long if,12,3,../input_projects/multi_projects/node/test/parallel/test-child-process-fork-net.js
101,complex conditional,long switch,6,3,../input_projects/multi_projects/node/test/parallel/test-child-process-fork-net.js
