Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/LambdaDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/CallDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/FunctionDefDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/YieldDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SliceDerived.java
23,long class,284,200,34,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/FunctionDef.java
21,long class,156,200,25,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Slice.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/AssignDerived.java
23,long class,312,200,34,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ClassDef.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/NumDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExceptHandlerDerived.java
20,long class,190,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/BinOp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/AugAssignDerived.java
22,long class,162,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Import.java
22,long class,216,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/DictComp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/keywordDerived.java
21,long class,190,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/AugAssign.java
20,long class,164,200,27,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Name.java
21,long class,143,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Expr.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ForDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/DeleteDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/NameDerived.java
20,long class,214,200,33,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Attribute.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ListDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/WhileDerived.java
21,long class,195,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Raise.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExpressionDerived.java
21,long class,195,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Exec.java
21,long class,143,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Return.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/InteractiveDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/comprehensionDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExecDerived.java
22,long class,208,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Dict.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ListCompDerived.java
23,long class,234,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/If.java
22,long class,162,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Set.java
24,long class,297,200,33,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/arguments.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SetDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/IfExpDerived.java
23,long class,162,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Delete.java
22,long class,138,200,24,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/keyword.java
22,long class,234,200,31,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ImportFrom.java
20,long class,143,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Yield.java
22,long class,189,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ListComp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ReturnDerived.java
23,long class,263,200,32,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/For.java
76,long class,299,200,17,20,../input_projects/multi_projects/jython/src/org/python/antlr/PythonTokenSource.java
17,long class,203,200,21,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/ExposedMethodFinder.java
24,long class,292,200,28,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/ExposedTypeProcessor.java
106,long class,209,200,19,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/ExposedTypeProcessor.java
12,long class,219,200,22,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/DescriptorExposer.java
5,long class,280,200,20,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/MethodExposer.java
19,long class,242,200,24,20,../input_projects/multi_projects/jython/src/org/python/expose/generate/Exposer.java
29,long class,196,200,25,20,../input_projects/multi_projects/jython/src/org/python/jsr223/PyScriptEngineScope.java
20,long class,237,200,20,20,../input_projects/multi_projects/jython/src/org/python/jsr223/PyScriptEngine.java
15,long class,164,200,22,20,../input_projects/multi_projects/jython/src/org/python/modules/PyIOFileFactory.java
30,long class,473,200,32,20,../input_projects/multi_projects/jython/src/org/python/modules/cStringIO.java
104,long class,382,200,28,20,../input_projects/multi_projects/jython/src/org/python/modules/cStringIO.java
27,long class,245,200,19,20,../input_projects/multi_projects/jython/src/org/python/modules/posix/PyStatResult.java
72,long class,1518,200,91,20,../input_projects/multi_projects/jython/src/org/python/modules/posix/PosixModule.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/PyStructDerived.java
92,long class,990,200,23,20,../input_projects/multi_projects/jython/src/org/python/modules/binascii.java
18,long class,154,200,24,20,../input_projects/multi_projects/jython/src/org/python/modules/_threading/Condition.java
342,long class,1950,200,120,20,../input_projects/multi_projects/jython/src/org/python/modules/cPickle.java
662,long class,721,200,30,20,../input_projects/multi_projects/jython/src/org/python/modules/cPickle.java
1584,long class,697,200,63,20,../input_projects/multi_projects/jython/src/org/python/modules/cPickle.java
130,long class,419,200,23,20,../input_projects/multi_projects/jython/src/org/python/modules/operator.java
31,long class,241,200,32,20,../input_projects/multi_projects/jython/src/org/python/modules/_hashlib.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/_functools/PyPartialDerived.java
23,long class,207,200,15,20,../input_projects/multi_projects/jython/src/org/python/modules/_functools/PyPartial.java
20,long class,454,200,24,20,../input_projects/multi_projects/jython/src/org/python/modules/_weakref/GlobalRef.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/_weakref/ReferenceTypeDerived.java
15,long class,89,200,65,20,../input_projects/multi_projects/jython/src/org/python/modules/_weakref/ProxyType.java
13,long class,549,200,16,20,../input_projects/multi_projects/jython/src/org/python/modules/ucnhash.java
43,long class,433,200,31,20,../input_projects/multi_projects/jython/src/org/python/modules/bz2/PyBZ2File.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/bz2/PyBZ2CompressorDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/bz2/PyBZ2FileDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/bz2/PyBZ2DecompressorDerived.java
42,long class,540,200,40,20,../input_projects/multi_projects/jython/src/org/python/modules/zipimport/zipimporter.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/zipimport/zipimporterDerived.java
9,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/modules/_csv/PyDialectDerived.java
22,long class,278,200,12,20,../input_projects/multi_projects/jython/src/org/python/modules/_csv/PyWriter.java
18,long class,287,200,8,20,../input_projects/multi_projects/jython/src/org/python/modules/_csv/PyReader.java
21,long class,213,200,14,20,../input_projects/multi_projects/jython/src/org/python/modules/_csv/_csv.java
44,long class,408,200,28,20,../input_projects/multi_projects/jython/src/org/python/modules/SHA224Digest.java
61,long class,669,200,31,20,../input_projects/multi_projects/jython/src/org/python/modules/time/Time.java
23,long class,381,200,14,20,../input_projects/multi_projects/jython/src/org/python/modules/_json/Scanner.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/_json/ScannerDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/_json/EncoderDerived.java
25,long class,399,200,20,20,../input_projects/multi_projects/jython/src/org/python/modules/_json/_json.java
22,long class,251,200,13,20,../input_projects/multi_projects/jython/src/org/python/modules/_json/Encoder.java
34,long class,1715,200,115,20,../input_projects/multi_projects/jython/src/org/python/modules/_codecs.java
29,long class,560,200,34,20,../input_projects/multi_projects/jython/src/org/python/modules/_marshal.java
60,long class,216,200,16,20,../input_projects/multi_projects/jython/src/org/python/modules/_marshal.java
278,long class,310,200,18,20,../input_projects/multi_projects/jython/src/org/python/modules/_marshal.java
9,long class,1342,200,117,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/PyIOBaseDerived.java
9,long class,1382,200,121,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/PyRawIOBaseDerived.java
34,long class,482,200,34,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/PyFileIO.java
44,long class,881,200,65,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/PyIOBase.java
11,long class,260,200,7,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/OpenMode.java
19,long class,309,200,5,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/_jyio.java
9,long class,1382,200,121,20,../input_projects/multi_projects/jython/src/org/python/modules/_io/PyFileIODerived.java
8,long class,330,200,4,20,../input_projects/multi_projects/jython/src/org/python/modules/math_gamma.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/izipDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/repeatDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/compressDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/chainDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/ifilterfalseDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/cycleDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/productDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/dropwhileDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/imapDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/starmapDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/PyTeeIteratorDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/permutationsDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/groupbyDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/combinationsWithReplacementDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/takewhileDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/combinationsDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/izipLongestDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/ifilterDerived.java
20,long class,270,200,13,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/itertools.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/countDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/itertools/isliceDerived.java
155,long class,3166,200,102,20,../input_projects/multi_projects/jython/src/org/python/modules/gc.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/random/PyRandomDerived.java
16,long class,600,200,60,20,../input_projects/multi_projects/jython/src/org/python/modules/math.java
37,long class,703,200,62,20,../input_projects/multi_projects/jython/src/org/python/modules/_collections/PyDeque.java
36,long class,207,200,23,20,../input_projects/multi_projects/jython/src/org/python/modules/_collections/PyDefaultDict.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/modules/_collections/PyDequeDerived.java
9,long class,1175,200,102,20,../input_projects/multi_projects/jython/src/org/python/modules/_collections/PyDefaultDictDerived.java
9,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/modules/thread/PyLocalDerived.java
11,long class,1149,200,33,20,../input_projects/multi_projects/jython/src/org/python/modules/cmath.java
62,long class,314,200,18,20,../input_projects/multi_projects/jython/src/org/python/modules/_locale/_locale.java
29,long class,192,200,21,20,../input_projects/multi_projects/jython/src/org/python/modules/_locale/JyLocale.java
26,long class,417,200,21,20,../input_projects/multi_projects/jython/src/org/python/modules/sre/PatternObject.java
27,long class,1348,200,25,20,../input_projects/multi_projects/jython/src/org/python/modules/sre/SRE_STATE.java
23,long class,214,200,18,20,../input_projects/multi_projects/jython/src/org/python/modules/sre/MatchObject.java
247,long class,981,200,93,20,../input_projects/multi_projects/jython/src/org/python/modules/struct.java
29,long class,335,200,24,20,../input_projects/multi_projects/jython/src/org/python/modules/_imp.java
6,long class,229,200,44,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/BoundedNativeMemory.java
19,long class,283,200,28,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/CType.java
10,long class,152,200,26,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/Util.java
26,long class,890,200,197,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/SkinnyMethodAdapter.java
8,long class,211,200,49,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITRuntime.java
11,long class,171,200,42,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/InvalidMemory.java
17,long class,174,200,23,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/ArrayCData.java
14,long class,340,200,14,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/AbstractNumericMethodGenerator.java
11,long class,491,200,60,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/DefaultInvokerFactory.java
8,long class,434,200,79,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/HeapMemory.java
10,long class,244,200,38,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/MemoryOp.java
22,long class,233,200,20,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/CodegenUtils.java
5,long class,187,200,43,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/NativeMemory.java
19,long class,298,200,32,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/Function.java
21,long class,228,200,22,20,../input_projects/multi_projects/jython/src/org/python/modules/jffi/StructLayout.java
22,long class,216,200,2,20,../input_projects/multi_projects/jython/src/org/python/modules/math_erf.java
19,long class,741,200,31,20,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
38,long class,346,200,25,20,../input_projects/multi_projects/jython/src/org/python/compiler/ScopesCompiler.java
453,long class,709,200,33,20,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
21,long class,329,200,25,20,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyCodeHelpers.java
106,long class,2785,200,114,20,../input_projects/multi_projects/jython/src/org/python/compiler/CodeCompiler.java
25,long class,247,200,19,20,../input_projects/multi_projects/jython/src/org/python/compiler/ClassFile.java
13,long class,601,200,114,20,../input_projects/multi_projects/jython/src/org/python/compiler/Code.java
20,long class,295,200,14,20,../input_projects/multi_projects/jython/src/org/python/compiler/ScopeInfo.java
31,long class,302,200,25,20,../input_projects/multi_projects/jython/src/org/python/indexer/AstCache.java
41,long class,2245,200,168,20,../input_projects/multi_projects/jython/src/org/python/indexer/Builtins.java
193,long class,110,200,21,20,../input_projects/multi_projects/jython/src/org/python/indexer/Builtins.java
1522,long class,241,200,8,20,../input_projects/multi_projects/jython/src/org/python/indexer/Builtins.java
15,long class,201,200,20,20,../input_projects/multi_projects/jython/src/org/python/indexer/Ref.java
17,long class,220,200,12,20,../input_projects/multi_projects/jython/src/org/python/indexer/types/NUnionType.java
16,long class,187,200,29,20,../input_projects/multi_projects/jython/src/org/python/indexer/types/NType.java
36,long class,945,200,63,20,../input_projects/multi_projects/jython/src/org/python/indexer/Indexer.java
22,long class,220,200,34,20,../input_projects/multi_projects/jython/src/org/python/indexer/Outliner.java
126,long class,556,200,57,20,../input_projects/multi_projects/jython/src/org/python/indexer/AstConverter.java
27,long class,779,200,59,20,../input_projects/multi_projects/jython/src/org/python/indexer/Scope.java
19,long class,370,200,42,20,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NNode.java
12,long class,286,200,55,20,../input_projects/multi_projects/jython/src/org/python/indexer/ast/DefaultNodeVisitor.java
28,long class,230,200,19,20,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NFunctionDef.java
26,long class,234,200,20,20,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NQname.java
12,long class,226,200,55,20,../input_projects/multi_projects/jython/src/org/python/indexer/ast/GenericNodeVisitor.java
29,long class,315,200,38,20,../input_projects/multi_projects/jython/src/org/python/indexer/NBinding.java
40,long class,202,200,15,20,../input_projects/multi_projects/jython/src/org/python/indexer/demos/Styler.java
40,long class,414,200,12,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/Jython22DataHandler.java
25,long class,434,200,18,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/PyExtendedCursor.java
28,long class,359,200,10,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/Procedure.java
53,long class,453,200,23,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/Fetch.java
515,long class,261,200,11,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/Fetch.java
785,long class,210,200,10,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/Fetch.java
49,long class,519,200,18,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/DataHandler.java
45,long class,386,200,12,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/zxJDBC.java
40,long class,928,200,38,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/PyCursor.java
30,long class,286,200,13,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/PyStatement.java
37,long class,453,200,21,20,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/PyConnection.java
45,long class,211,200,8,20,../input_projects/multi_projects/jython/src/com/xhaus/modjy/ModjyJServlet.java
