Line,Smell,Cause,Number of Conditions,Threshold,File
58,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/AnnotationReader.java
336,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
383,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
652,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
902,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
1021,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
1169,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
1603,complex conditional,long if,13,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
2478,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
2510,complex conditional,long if,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
2632,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
2386,complex conditional,long switch,14,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
2548,complex conditional,long switch,7,3,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
322,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
764,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
842,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
1165,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
1321,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
1724,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
357,complex conditional,long switch,178,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
707,complex conditional,long switch,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
953,complex conditional,long switch,12,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
1381,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
115,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyFunction.java
285,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/BaseSet.java
541,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/BaseSet.java
66,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/ReflectedArgs.java
82,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/ReflectedArgs.java
207,complex conditional,long if,10,3,../input_projects/multi_projects/jython/src/org/python/core/ReflectedArgs.java
258,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/ReflectedArgs.java
343,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PySequence.java
431,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/exceptions.java
481,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/exceptions.java
119,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/imp.java
797,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/imp.java
864,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/imp.java
921,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/imp.java
1054,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/imp.java
