Line,Smell,Cause,Number of Conditions,Threshold,File
9636,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
9658,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
9715,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
9945,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/locales.js
10015,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
10033,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
10078,complex conditional,long switch,29,3,../input_projects/js_projects/moment/min/locales.js
10186,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
10202,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
10372,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
10497,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
11265,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
11374,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
11542,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
11835,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
11956,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
12004,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
12472,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
12574,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
12669,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
12764,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
34,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/pl.js
84,complex conditional,long switch,5,3,../input_projects/js_projects/moment/src/locale/pl.js
103,complex conditional,long switch,4,3,../input_projects/js_projects/moment/src/locale/pl.js
8,complex conditional,long switch,13,3,../input_projects/js_projects/moment/src/locale/mn.js
91,complex conditional,long switch,4,3,../input_projects/js_projects/moment/src/locale/mn.js
36,complex conditional,long switch,12,3,../input_projects/js_projects/moment/src/locale/mr.js
75,complex conditional,long switch,12,3,../input_projects/js_projects/moment/src/locale/mr.js
78,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/gom-latn.js
17,complex conditional,long switch,24,3,../input_projects/js_projects/moment/src/locale/is.js
9,complex conditional,long switch,29,3,../input_projects/js_projects/moment/src/locale/sl.js
117,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sl.js
133,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sl.js
54,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/ko.js
9,complex conditional,long switch,19,3,../input_projects/js_projects/moment/src/locale/hr.js
102,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/hr.js
118,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/hr.js
25,complex conditional,long switch,12,3,../input_projects/js_projects/moment/src/locale/fi.js
116,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/ru.js
138,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/ru.js
195,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/ru.js
31,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/mk.js
37,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/tlh.js
80,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/gom-deva.js
70,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/zh-mo.js
121,complex conditional,long switch,5,3,../input_projects/js_projects/moment/src/locale/ja.js
31,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/bg.js
71,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/zh-hk.js
76,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/sr-cyrl.js
54,complex conditional,long switch,8,3,../input_projects/js_projects/moment/src/locale/fr-ch.js
66,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/me.js
88,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/ug-cn.js
75,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/be.js
121,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/be.js
83,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/zh-cn.js
69,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/zh-tw.js
22,complex conditional,long switch,18,3,../input_projects/js_projects/moment/src/locale/bs.js
107,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/bs.js
123,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/bs.js
70,complex conditional,long switch,6,3,../input_projects/js_projects/moment/src/locale/tk.js
102,complex conditional,long switch,7,3,../input_projects/js_projects/moment/src/locale/uk.js
