Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
1384,long class,358,200,19,20,../input_projects/multi_projects/jython/Lib/_google_ipaddr_r234.py
549,long class,228,200,8,20,../input_projects/multi_projects/jython/Lib/doctest.py
784,long class,292,200,6,20,../input_projects/multi_projects/jython/Lib/doctest.py
1082,long class,429,200,12,20,../input_projects/multi_projects/jython/Lib/doctest.py
387,long class,226,200,12,20,../input_projects/multi_projects/jython/Lib/tarfile.py
912,long class,560,200,36,20,../input_projects/multi_projects/jython/Lib/tarfile.py
1475,long class,961,200,37,20,../input_projects/multi_projects/jython/Lib/tarfile.py
484,long class,427,200,45,20,../input_projects/multi_projects/jython/Lib/ssl.py
1058,long class,265,200,23,20,../input_projects/multi_projects/jython/Lib/ssl.py
463,long class,288,200,28,20,../input_projects/multi_projects/jython/Lib/datetime.py
758,long class,328,200,33,20,../input_projects/multi_projects/jython/Lib/datetime.py
1168,long class,346,200,30,20,../input_projects/multi_projects/jython/Lib/datetime.py
1523,long class,507,200,42,20,../input_projects/multi_projects/jython/Lib/datetime.py
125,long class,462,200,14,20,../input_projects/multi_projects/jython/Lib/BaseHTTPServer.py
191,long class,1086,200,99,20,../input_projects/multi_projects/jython/Lib/compiler/pycodegen.py
96,long class,1282,200,115,20,../input_projects/multi_projects/jython/Lib/compiler/transformer.py
1096,long class,273,200,19,20,../input_projects/multi_projects/jython/Lib/logging/__init__.py
74,long class,493,200,58,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
600,long class,316,200,21,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
1121,long class,374,200,18,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
1677,long class,309,200,14,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
1994,long class,148,200,22,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
2147,long class,356,200,33,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
3195,long class,307,200,23,20,../input_projects/multi_projects/jython/Lib/email/test/test_email.py
74,long class,430,200,51,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
536,long class,316,200,21,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
1059,long class,374,200,18,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
1599,long class,305,200,13,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
1913,long class,148,200,22,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
2066,long class,320,200,30,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
3002,long class,307,200,23,20,../input_projects/multi_projects/jython/Lib/email/test/test_email_renamed.py
124,long class,495,200,17,20,../input_projects/multi_projects/jython/Lib/urllib.py
101,long class,118,200,26,20,../input_projects/multi_projects/jython/ast/asdl.py
149,long class,496,200,17,20,../input_projects/multi_projects/jython/ast/asdl_antlr.py
93,long class,580,200,29,20,../input_projects/multi_projects/jython/ast/spark.py
158,long class,234,200,20,20,../input_projects/multi_projects/jython/src/shell/jython.py
38,long class,191,200,21,20,../input_projects/multi_projects/jython/src/templates/gderived.py
32,long class,523,200,36,20,../input_projects/multi_projects/jython/src/templates/gexpose.py
242,long class,252,200,20,20,../input_projects/multi_projects/jython/src/templates/java_pretty.py
252,long class,869,200,3,20,../input_projects/multi_projects/jython/src/templates/java_parser.py
84,long class,316,200,14,20,../input_projects/multi_projects/jython/src/templates/spark.py
