Line,Smell,Cause,Number of Conditions,Threshold,File
217,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
269,complex conditional,long if,9,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
381,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
465,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
550,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
565,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
588,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
635,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
699,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
918,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
112,complex conditional,long if,15,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/base.py
327,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/base.py
32,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/apps.py
190,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/sites/tests.py
35,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/wagtail_hooks.py
283,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/wagtail_hooks.py
152,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/actions/create_alias.py
179,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/actions/create_alias.py
56,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/actions/unpublish.py
90,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/actions/copy_page.py
183,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/actions/copy_page.py
282,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/actions/copy_page.py
114,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/actions/publish_revision.py
140,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/actions/publish_revision.py
173,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/actions/publish_revision.py
115,complex conditional,long if,11,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/utils.py
184,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/utils.py
204,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/utils.py
27,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
75,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
128,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
173,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
229,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
260,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/filters.py
181,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/views.py
293,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/views.py
563,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/views.py
587,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/api/v2/views.py
179,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/documents/wagtail_hooks.py
209,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/documents/views/documents.py
117,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/documents/views/serve.py
47,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/embeds/finders/embedly.py
22,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/embeds/embeds.py
31,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/embeds/views/chooser.py
81,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/rich_text/rewriters.py
26,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/scripts/get-translator-credits.py
38,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/runtests.py
59,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/runtests.py
